"ID_","AgeMos","lnmediatimespent","sqrtmediatimespent"
14,60.2217674255371,5.35185813903809,14.4913768768311
14,16.3613967895508,6.2934193611145,23.2378997802734
14,45.437370300293,4.51085948944092,9.48683261871338
15,42.2505149841309,5.88887786865234,18.9736652374268
15,24.5749492645264,6.17586708068848,21.9089031219482
15,15.3757696151733,5.88887786865234,18.9736652374268
15,8.0164270401001,5.35185813903809,14.4913768768311
15,60.2546195983887,5.01727962493896,12.2474489212036
16,6.50513362884521,5.19849681854248,13.416407585144
16,24.114990234375,5.48479700088501,15.4919338226318
16,15.3757696151733,5.88887786865234,18.9736652374268
17,25.3305950164795,4.66343927383423,10.2469511032104
17,15.1786451339722,3.82864141464233,6.70820379257202
17,6.20944547653198,4.11087369918823,7.74596691131592
18,29.0431213378906,4.79579067230225,10.9544515609741
18,17.5441474914551,5.35185813903809,14.4913768768311
18,42.9733047485352,4.79579067230225,10.9544515609741
18,9.72484588623047,5.88887786865234,18.9736652374268
19,60.4517440795898,2.7725887298584,3.87298345565796
19,42.3490753173828,3.43398714065552,5.47722578048706
19,6.24229955673218,4.11087369918823,7.74596691131592
19,24.114990234375,4.51085948944092,9.48683261871338
19,15.3100614547729,4.70953035354614,10.4880886077881
20,12.3531827926636,4.51085948944092,9.48683261871338
20,27.4332656860352,2.39789533615112,3.16227769851685
21,24.7720737457275,5.35185813903809,14.4913768768311
22,24.114990234375,4.51085948944092,9.48683261871338
22,6.27515411376953,4.11087369918823,7.74596691131592
22,16.7556476593018,4.61512041091919,10
23,26.447639465332,5.22574663162231,13.6014709472656
23,6.93223810195923,4.02535152435303,7.41619825363159
24,66.8911666870117,5.70711040496826,17.3205089569092
24,34.3983573913574,5.01727962493896,12.2474489212036
24,7.45790576934814,4.11087369918823,7.74596691131592
25,16.0328540802002,5.19849681854248,13.416407585144
25,6.27515411376953,5.01727962493896,12.2474489212036
25,26.1519508361816,5.70711040496826,17.3205089569092
27,28.1560573577881,5.01727962493896,12.2474489212036
27,17.3798770904541,3.43398714065552,5.47722578048706
27,6.04517459869385,5.01727962493896,12.2474489212036
28,6.27515411376953,4.11087369918823,7.74596691131592
28,15.5071868896484,5.01727962493896,12.2474489212036
28,24.7063655853271,5.01727962493896,12.2474489212036
29,42.2833671569824,3.93182563781738,7.07106781005859
29,5.9794659614563,3.43398714065552,5.47722578048706
29,15.1129360198975,4.02535152435303,7.41619825363159
29,25.5277214050293,4.11087369918823,7.74596691131592
29,60.9445571899414,4.33073329925537,8.66025447845459
30,5.88090372085571,4.66343927383423,10.2469511032104
30,62.0616035461426,4.45434713363647,9.21954441070557
30,26.5133476257324,6.04263305664062,20.4939022064209
31,61.0759735107422,4.51085948944092,9.48683261871338
31,27.2689933776855,0,0
31,51.3182754516602,0,0
31,6.27515411376953,3.04452252388,4.4721360206604
31,15.5400409698486,4.51085948944092,9.48683261871338
32,24.2135524749756,6.06610822677612,20.7364406585693
32,6.47227907180786,4.79579067230225,10.9544515609741
33,42.0533866882324,4.11087369918823,7.74596691131592
33,25.5605754852295,4.11087369918823,7.74596691131592
33,60.2217674255371,4.11087369918823,7.74596691131592
33,6.6036958694458,4.11087369918823,7.74596691131592
34,6.11088275909424,5.01727962493896,12.2474489212036
34,25.7905540466309,4.11087369918823,7.74596691131592
35,14.751540184021,5.01727962493896,12.2474489212036
35,7.42505121231079,4.11087369918823,7.74596691131592
37,60.2874755859375,4.79579067230225,10.9544515609741
37,6.01232051849365,5.8021183013916,18.165901184082
37,24.2464065551758,5.48479700088501,15.4919338226318
37,16.1314163208008,5.88887786865234,18.9736652374268
37,42.3490753173828,0,0
38,5.71663236618042,5.60211896896362,16.431676864624
40,6.04517459869385,5.35185813903809,14.4913768768311
41,66.2997970581055,5.01727962493896,12.2474489212036
41,6.20944547653198,3.43398714065552,5.47722578048706
42,15.3757696151733,4.11087369918823,7.74596691131592
42,25.1006164550781,3.04452252388,4.4721360206604
42,5.9466118812561,3.43398714065552,5.47722578048706
42,44.3203277587891,4.11087369918823,7.74596691131592
43,24.0821361541748,4.94876003265381,11.8321599960327
43,14.5544147491455,5.70711040496826,17.3205089569092
43,6.17659139633179,4.51085948944092,9.48683261871338
44,62.0287475585938,4.26268005371094,8.36660003662109
44,24.1806983947754,4.11087369918823,7.74596691131592
44,43.4004096984863,4.51085948944092,9.48683261871338
44,6.24229955673218,4.66343927383423,10.2469511032104
45,41.0020523071289,4.8751974105835,11.4017543792725
45,24.0821361541748,5.8021183013916,18.165901184082
45,15.441478729248,5.56452035903931,16.1245155334473
45,6.04517459869385,5.35185813903809,14.4913768768311
46,24.4763851165771,5.19849681854248,13.416407585144
46,15.2772073745728,5.60211896896362,16.431676864624
46,6.20944547653198,4.79579067230225,10.9544515609741
47,24.3121147155762,4.79579067230225,10.9544515609741
47,6.14373731613159,3.43398714065552,5.47722578048706
47,61.9630393981934,3.43398714065552,5.47722578048706
47,41.0677604675293,3.43398714065552,5.47722578048706
47,15.3100614547729,4.11087369918823,7.74596691131592
48,45.6016426086426,0,0
48,25.2320327758789,4.51085948944092,9.48683261871338
48,61.108829498291,4.11087369918823,7.74596691131592
48,13.9958934783936,4.70953035354614,10.4880886077881
48,6.17659139633179,4.11087369918823,7.74596691131592
49,6.27515411376953,2.7725887298584,3.87298345565796
50,27.1047229766846,5.11198759078979,12.845232963562
50,6.04517459869385,4.51085948944092,9.48683261871338
50,58.5133476257324,4.91265487670898,11.6189498901367
50,45.2731018066406,5.37527847290039,14.662878036499
50,15.8357286453247,5.25227355957031,13.7840490341187
51,58.6447639465332,5.01727962493896,12.2474489212036
51,41.4620132446289,5.20400667190552,13.4536237716675
51,17.3141689300537,4.66343927383423,10.2469511032104
51,7.19507169723511,3.93182563781738,7.07106781005859
51,26.5462017059326,4.11087369918823,7.74596691131592
52,16.4271049499512,4.11087369918823,7.74596691131592
52,24.0164279937744,5.19849681854248,13.416407585144
52,5.88090372085571,4.51085948944092,9.48683261871338
53,5.74948644638062,4.79579067230225,10.9544515609741
53,74.0205307006836,5.11198759078979,12.845232963562
55,58.546199798584,3.71357202529907,6.32455539703369
55,16.1314163208008,4.94876003265381,11.8321599960327
55,41.5277214050293,4.94876003265381,11.8321599960327
55,6.6036958694458,3.43398714065552,5.47722578048706
55,27.6960983276367,4.39444923400879,8.9442720413208
56,5.84804916381836,5.01727962493896,12.2474489212036
56,24.5420951843262,5.19849681854248,13.416407585144
57,44.6488723754883,5.70711040496826,17.3205089569092
57,70.4065704345703,4.79579067230225,10.9544515609741
57,6.20944547653198,4.51085948944092,9.48683261871338
57,24.5749492645264,5.30330467224121,14.1421356201172
57,15.7700204849243,5.8021183013916,18.165901184082
58,24.0492820739746,6.04263305664062,20.4939022064209
58,58.5133476257324,5.19849681854248,13.416407585144
58,5.91375780105591,4.51085948944092,9.48683261871338
58,15.7700204849243,5.8021183013916,18.165901184082
58,44.0246391296387,4.79579067230225,10.9544515609741
59,6.07802867889404,4.11087369918823,7.74596691131592
59,24.9034900665283,5.35185813903809,14.4913768768311
59,13.9301843643188,5.01727962493896,12.2474489212036
60,15.2443532943726,5.01727962493896,12.2474489212036
60,58.2505149841309,4.61512041091919,10
60,29.0102672576904,5.42053508758545,15
61,5.81519508361816,4.79579067230225,10.9544515609741
61,24.7063655853271,5.19849681854248,13.416407585144
61,15.9671459197998,5.11198759078979,12.845232963562
62,25.5934295654297,4.26268005371094,8.36660003662109
62,58.4804916381836,5.01727962493896,12.2474489212036
62,6.01232051849365,5.01727962493896,12.2474489212036
62,46.7515411376953,4.51085948944092,9.48683261871338
63,24.279260635376,3.43398714065552,5.47722578048706
63,41.3963050842285,0,0
63,15.3429155349731,3.43398714065552,5.47722578048706
63,7.49075984954834,4.33073329925537,8.66025447845459
63,59.0718688964844,3.43398714065552,5.47722578048706
64,17.9383983612061,0,0
64,26.776180267334,2.7725887298584,3.87298345565796
65,6.24229955673218,5.60211896896362,16.431676864624
65,15.0472278594971,5.19849681854248,13.416407585144
65,25.0677623748779,4.51085948944092,9.48683261871338
66,6.6036958694458,5.19849681854248,13.416407585144
67,25.6262836456299,5.88887786865234,18.9736652374268
67,5.9794659614563,5.35185813903809,14.4913768768311
67,65.3141708374023,5.01727962493896,12.2474489212036
67,13.9630393981934,5.48479700088501,15.4919338226318
68,40.8377838134766,0,0
68,13.7330598831177,4.94876003265381,11.8321599960327
68,6.50513362884521,4.11087369918823,7.74596691131592
68,24.9363441467285,5.17048406600952,13.2287569046021
68,59.9589309692383,4.07753753662109,7.61577320098877
69,25.3305950164795,4.51085948944092,9.48683261871338
69,6.70225858688354,5.11198759078979,12.845232963562
69,14.2587270736694,3.43398714065552,5.47722578048706
70,11.0390148162842,4.79579067230225,10.9544515609741
72,27.170431137085,6.50876903533936,25.8843574523926
72,45.7659149169922,4.51085948944092,9.48683261871338
72,14.5215606689453,4.33073329925537,8.66025447845459
72,7.3921971321106,0,0
72,60.4846000671387,5.27811479568481,13.9642400741577
73,6.01232051849365,5.48479700088501,15.4919338226318
73,40.0492820739746,0,0
73,57.7905540466309,4.11087369918823,7.74596691131592
73,26.9404525756836,5.14166355133057,13.0384044647217
73,14.9158115386963,5.01727962493896,12.2474489212036
74,24.9363441467285,5.70711040496826,17.3205089569092
74,14.4887065887451,5.14166355133057,13.0384044647217
74,6.01232051849365,5.44241762161255,15.16575050354
75,5.91375780105591,4.11087369918823,7.74596691131592
75,40.5749473571777,0,0
75,61.9958915710449,4.11087369918823,7.74596691131592
75,14.2915811538696,4.51085948944092,9.48683261871338
75,27.006160736084,4.79579067230225,10.9544515609741
76,57.7577018737793,4.79579067230225,10.9544515609741
76,6.04517459869385,5.19849681854248,13.416407585144
76,14.5215606689453,5.8021183013916,18.165901184082
76,24.6078033447266,5.8021183013916,18.165901184082
76,43.4661178588867,4.79579067230225,10.9544515609741
77,24.7392196655273,3.43398714065552,5.47722578048706
77,14.5215606689453,4.91265487670898,11.6189498901367
77,5.65092420578003,3.43398714065552,5.47722578048706
79,6.34086227416992,5.70711040496826,17.3205089569092
81,57.6591377258301,4.11087369918823,7.74596691131592
81,25.2320327758789,4.61512041091919,10
81,43.1704330444336,4.11087369918823,7.74596691131592
81,5.81519508361816,4.11087369918823,7.74596691131592
81,13.667350769043,4.51085948944092,9.48683261871338
82,5.91375780105591,4.51085948944092,9.48683261871338
82,24.7392196655273,5.35185813903809,14.4913768768311
82,14.8172483444214,5.01727962493896,12.2474489212036
83,27.8603687286377,6.39859485626221,24.4948978424072
83,40.5749473571777,4.51085948944092,9.48683261871338
83,64.2956848144531,5.39816284179688,14.8323965072632
84,14.193018913269,5.35185813903809,14.4913768768311
84,5.91375780105591,6.17586708068848,21.9089031219482
86,24.443531036377,4.8751974105835,11.4017543792725
86,17.5441474914551,3.71357202529907,6.32455539703369
86,6.27515411376953,4.51085948944092,9.48683261871338
88,25.8234081268311,4.70953035354614,10.4880886077881
88,16.4928131103516,3.93182563781738,7.07106781005859
88,5.68377828598022,5.19849681854248,13.416407585144
89,46.7515411376953,5.48479700088501,15.4919338226318
89,7.06365489959717,0,0
89,26.6447639465332,5.35185813903809,14.4913768768311
89,16.2628345489502,0,0
89,65.9055404663086,4.11087369918823,7.74596691131592
90,9.00205326080322,5.35185813903809,14.4913768768311
90,24.7392196655273,5.27811479568481,13.9642400741577
91,14.1601638793945,5.19849681854248,13.416407585144
91,24.9691982269287,5.01727962493896,12.2474489212036
91,6.63655042648315,3.93182563781738,7.07106781005859
92,68.5010299682617,4.11087369918823,7.74596691131592
92,46.0287475585938,4.79579067230225,10.9544515609741
92,26.1190967559814,4.51085948944092,9.48683261871338
92,7.3921971321106,4.51085948944092,9.48683261871338
93,41.6591377258301,3.71357202529907,6.32455539703369
93,25.5605754852295,5.60211896896362,16.431676864624
93,11.1375770568848,5.48479700088501,15.4919338226318
93,17.5770015716553,4.33073329925537,8.66025447845459
93,64.4928131103516,4.79579067230225,10.9544515609741
94,7.55646800994873,5.88887786865234,18.9736652374268
95,24.8377819061279,5.01727962493896,12.2474489212036
95,8.1478443145752,4.11087369918823,7.74596691131592
95,17.4127311706543,4.51085948944092,9.48683261871338
96,7.32648849487305,4.79579067230225,10.9544515609741
96,24.8706359863281,5.08140420913696,12.6491107940674
96,14.0616016387939,4.94876003265381,11.8321599960327
97,14.1273097991943,5.19849681854248,13.416407585144
97,5.74948644638062,4.79579067230225,10.9544515609741
98,5.38809013366699,4.79579067230225,10.9544515609741
99,9.03490734100342,4.51085948944092,9.48683261871338
99,25.2977409362793,5.19849681854248,13.416407585144
99,13.9958934783936,4.51085948944092,9.48683261871338
100,14.2258729934692,4.51085948944092,9.48683261871338
100,24.3449687957764,4.79579067230225,10.9544515609741
100,6.66940450668335,5.88887786865234,18.9736652374268
100,57.4948654174805,4.79579067230225,10.9544515609741
100,39.1293640136719,3.43398714065552,5.47722578048706
101,15.605749130249,4.51085948944092,9.48683261871338
101,66.8911666870117,4.11087369918823,7.74596691131592
101,6.04517459869385,0,0
101,43.4004096984863,3.43398714065552,5.47722578048706
101,25.9219703674316,0,0
102,15.8028745651245,4.18965482711792,8.06225776672363
102,5.91375780105591,4.79579067230225,10.9544515609741
102,26.0533885955811,4.11087369918823,7.74596691131592
102,43.7618064880371,4.39444923400879,8.9442720413208
102,56.7392196655273,5.19849681854248,13.416407585144
103,5.88090372085571,5.8021183013916,18.165901184082
103,14.4229974746704,5.60211896896362,16.431676864624
103,24.3121147155762,5.35185813903809,14.4913768768311
104,24.6078033447266,4.11087369918823,7.74596691131592
104,7.62217664718628,6.62140560150146,27.3861274719238
104,14.751540184021,4.33073329925537,8.66025447845459
105,6.66940450668335,5.35185813903809,14.4913768768311
105,14.7186861038208,3.43398714065552,5.47722578048706
105,61.4045181274414,4.51085948944092,9.48683261871338
105,47.8357276916504,5.19849681854248,13.416407585144
106,6.17659139633179,0,0
106,15.1129360198975,6.34738922119141,23.8746719360352
106,24.9034900665283,5.90263319015503,19.1049728393555
107,26.2833671569824,5.63835477828979,16.7332000732422
107,7.12936353683472,5.42053508758545,15
108,25.6262836456299,5.48479700088501,15.4919338226318
108,6.04517459869385,4.51085948944092,9.48683261871338
108,42.4147834777832,3.43398714065552,5.47722578048706
108,14.4558525085449,6.0063533782959,20.1246109008789
108,56.7720756530762,5.8021183013916,18.165901184082
109,14.3901433944702,4.11087369918823,7.74596691131592
109,7.19507169723511,3.43398714065552,5.47722578048706
109,40.2792625427246,4.11087369918823,7.74596691131592
109,60.7145805358887,5.70711040496826,17.3205089569092
109,24.9363441467285,4.79579067230225,10.9544515609741
110,14.4229974746704,5.14166355133057,13.0384044647217
110,24.279260635376,5.60211896896362,16.431676864624
110,39.7207374572754,3.43398714065552,5.47722578048706
110,5.9466118812561,5.19849681854248,13.416407585144
110,57.0020523071289,5.01727962493896,12.2474489212036
111,41.9548263549805,5.88887786865234,18.9736652374268
111,14.5544147491455,5.48479700088501,15.4919338226318
111,24.6078033447266,4.79579067230225,10.9544515609741
111,5.28952789306641,5.88887786865234,18.9736652374268
111,56.8049278259277,3.93182563781738,7.07106781005859
112,28.4517459869385,3.43398714065552,5.47722578048706
112,41.5605735778809,5.19849681854248,13.416407585144
112,14.8829565048218,5.35185813903809,14.4913768768311
112,65.6098556518555,5.60211896896362,16.431676864624
112,6.17659139633179,5.19849681854248,13.416407585144
113,6.76796722412109,5.19849681854248,13.416407585144
114,5.65092420578003,5.70711040496826,17.3205089569092
114,24.6406574249268,5.11198759078979,12.845232963562
114,40.114990234375,4.51085948944092,9.48683261871338
114,57.1334686279297,4.51085948944092,9.48683261871338
114,14.5215606689453,6.04263305664062,20.4939022064209
115,24.2135524749756,3.43398714065552,5.47722578048706
115,7.58932256698608,0,0
115,14.193018913269,4.11087369918823,7.74596691131592
116,6.53798770904541,5.35185813903809,14.4913768768311
116,14.5215606689453,5.70711040496826,17.3205089569092
116,24.3778228759766,5.8021183013916,18.165901184082
117,5.91375780105591,4.11087369918823,7.74596691131592
117,39.7535934448242,4.39444923400879,8.9442720413208
117,15.7700204849243,5.01727962493896,12.2474489212036
117,25.3963031768799,4.11087369918823,7.74596691131592
118,8.11498928070068,4.79579067230225,10.9544515609741
118,25.7576999664307,5.48479700088501,15.4919338226318
120,15.1129360198975,4.11087369918823,7.74596691131592
120,6.37371683120728,5.01727962493896,12.2474489212036
121,56.9363441467285,3.93182563781738,7.07106781005859
121,14.5544147491455,4.18965482711792,8.06225776672363
121,43.4004096984863,3.82864141464233,6.70820379257202
121,6.17659139633179,4.51085948944092,9.48683261871338
121,25.3634490966797,5.19849681854248,13.416407585144
122,5.78234100341797,2.7725887298584,3.87298345565796
122,25.1663246154785,4.02535152435303,7.41619825363159
122,14.1601638793945,3.43398714065552,5.47722578048706
123,39.0636558532715,4.11087369918823,7.74596691131592
123,24.509241104126,4.51085948944092,9.48683261871338
123,57.0349082946777,5.19849681854248,13.416407585144
124,24.9034900665283,4.11087369918823,7.74596691131592
124,6.30800819396973,5.8021183013916,18.165901184082
124,14.35728931427,3.43398714065552,5.47722578048706
125,24.4763851165771,5.01727962493896,12.2474489212036
125,6.14373731613159,6.23636960983276,22.583179473877
125,14.5215606689453,5.84643888473511,18.5741748809814
126,14.4887065887451,5.60211896896362,16.431676864624
126,24.0492820739746,5.19849681854248,13.416407585144
126,39.655029296875,4.79579067230225,10.9544515609741
126,6.20944547653198,5.8021183013916,18.165901184082
126,57.3634490966797,5.01727962493896,12.2474489212036
127,27.6303901672363,4.11087369918823,7.74596691131592
127,6.24229955673218,5.60211896896362,16.431676864624
128,6.01232051849365,6.1114673614502,21.2132034301758
128,16.0657081604004,5.8021183013916,18.165901184082
129,6.01232051849365,5.48479700088501,15.4919338226318
129,15.0800819396973,5.8021183013916,18.165901184082
130,15.9342918395996,4.94876003265381,11.8321599960327
130,6.37371683120728,4.11087369918823,7.74596691131592
130,59.2689933776855,5.30330467224121,14.1421356201172
130,24.279260635376,3.43398714065552,5.47722578048706
130,41.0020523071289,3.71357202529907,6.32455539703369
131,24.3449687957764,4.91265487670898,11.6189498901367
131,6.07802867889404,6.73459148406982,28.9827537536621
132,39.7207374572754,5.60211896896362,16.431676864624
132,5.84804916381836,4.11087369918823,7.74596691131592
132,24.5420951843262,5.01727962493896,12.2474489212036
132,68.0082168579102,5.19849681854248,13.416407585144
133,28.2874736785889,0,0
133,6.14373731613159,5.35185813903809,14.4913768768311
133,42.2505149841309,0,0
133,14.4558525085449,4.11087369918823,7.74596691131592
133,59.7289543151855,4.51085948944092,9.48683261871338
134,6.11088275909424,4.51085948944092,9.48683261871338
135,17.8726902008057,2.7725887298584,3.87298345565796
135,24.9691982269287,3.82864141464233,6.70820379257202
135,6.6036958694458,2.7725887298584,3.87298345565796
136,15.0472278594971,4.79579067230225,10.9544515609741
136,23.7535934448242,5.35185813903809,14.4913768768311
137,24.279260635376,4.51085948944092,9.48683261871338
137,6.24229955673218,4.11087369918823,7.74596691131592
137,14.2587270736694,4.79579067230225,10.9544515609741
140,58.217658996582,4.26268005371094,8.36660003662109
140,41.5605735778809,3.93182563781738,7.07106781005859
140,24.1806983947754,0,0
140,15.441478729248,1.7917594909668,2.2360680103302
140,6.30800819396973,4.11087369918823,7.74596691131592
141,6.14373731613159,5.19849681854248,13.416407585144
141,14.2258729934692,5.60211896896362,16.431676864624
141,23.0308017730713,5.01727962493896,12.2474489212036
142,14.2587270736694,4.94876003265381,11.8321599960327
142,24.0164279937744,5.01727962493896,12.2474489212036
142,6.07802867889404,4.79579067230225,10.9544515609741
143,29.273099899292,4.79579067230225,10.9544515609741
143,8.93634510040283,3.04452252388,4.4721360206604
143,56.6406555175781,5.48479700088501,15.4919338226318
143,46.5215606689453,0,0
144,5.68377828598022,4.11087369918823,7.74596691131592
144,37.9466133117676,0,0
144,15.1457901000977,3.58351898193359,5.91607999801636
145,14.9815196990967,3.43398714065552,5.47722578048706
145,5.61806964874268,3.43398714065552,5.47722578048706
145,66.0041046142578,5.35185813903809,14.4913768768311
146,42.3819313049316,0,0
146,6.24229955673218,5.19849681854248,13.416407585144
146,25.4620132446289,0,0
146,14.0616016387939,5.19849681854248,13.416407585144
147,5.9466118812561,5.19849681854248,13.416407585144
148,24.279260635376,4.26268005371094,8.36660003662109
148,5.61806964874268,5.19849681854248,13.416407585144
148,14.4558525085449,4.79579067230225,10.9544515609741
149,23.1622180938721,4.51085948944092,9.48683261871338
149,69.4866561889648,5.48479700088501,15.4919338226318
149,41.1006164550781,4.91265487670898,11.6189498901367
150,6.07802867889404,5.01727962493896,12.2474489212036
151,6.20944547653198,4.51085948944092,9.48683261871338
151,44.6160163879395,4.11087369918823,7.74596691131592
151,24.8377819061279,5.19849681854248,13.416407585144
151,63.6386032104492,5.01727962493896,12.2474489212036
152,6.20944547653198,4.66343927383423,10.2469511032104
152,14.1601638793945,4.11087369918823,7.74596691131592
152,23.7535934448242,4.79579067230225,10.9544515609741
153,40.4763870239258,4.11087369918823,7.74596691131592
156,60.6488723754883,4.79579067230225,10.9544515609741
156,27.7289524078369,5.35185813903809,14.4913768768311
156,40.8706359863281,3.71357202529907,6.32455539703369
156,6.47227907180786,4.51085948944092,9.48683261871338
158,15.8685827255249,4.11087369918823,7.74596691131592
158,24.0492820739746,4.51085948944092,9.48683261871338
159,40.9363441467285,3.43398714065552,5.47722578048706
159,6.40657091140747,4.79579067230225,10.9544515609741
159,55.6221771240234,4.51085948944092,9.48683261871338
159,14.3244352340698,0,0
159,23.8521556854248,4.51085948944092,9.48683261871338
160,24.0164279937744,4.51085948944092,9.48683261871338
160,6.7351131439209,4.11087369918823,7.74596691131592
160,14.35728931427,5.60211896896362,16.431676864624
161,25.7576999664307,4.79579067230225,10.9544515609741
162,6.86652994155884,5.35185813903809,14.4913768768311
162,14.1273097991943,5.5451774597168,15.9687194824219
162,24.8706359863281,5.01727962493896,12.2474489212036
163,6.80082130432129,4.79579067230225,10.9544515609741
164,56.7720756530762,4.79579067230225,10.9544515609741
164,40.4763870239258,5.35185813903809,14.4913768768311
164,7.55646800994873,5.19849681854248,13.416407585144
164,17.0184803009033,5.01727962493896,12.2474489212036
165,66.7597503662109,4.26268005371094,8.36660003662109
165,6.17659139633179,3.43398714065552,5.47722578048706
166,8.54209423065186,5.48479700088501,15.4919338226318
167,14.1273097991943,4.51085948944092,9.48683261871338
167,24.1806983947754,4.45434713363647,9.21954441070557
167,5.91375780105591,5.60211896896362,16.431676864624
171,56.4763870239258,3.93182563781738,7.07106781005859
171,37.9137573242188,3.43398714065552,5.47722578048706
171,23.326488494873,4.26268005371094,8.36660003662109
171,14.1601638793945,0,0
171,6.11088275909424,4.79579067230225,10.9544515609741
172,24.509241104126,4.79579067230225,10.9544515609741
172,36.2710456848145,0,0
172,13.9630393981934,5.60211896896362,16.431676864624
172,55.096508026123,5.8021183013916,18.165901184082
173,6.6036958694458,4.79579067230225,10.9544515609741
173,36.0739212036133,3.82864141464233,6.70820379257202
173,14.4229974746704,5.19849681854248,13.416407585144
173,24.279260635376,4.51085948944092,9.48683261871338
173,54.7679672241211,4.51085948944092,9.48683261871338
174,5.68377828598022,5.7397928237915,17.6068172454834
174,24.3778228759766,4.91265487670898,11.6189498901367
174,14.4229974746704,5.37527847290039,14.662878036499
175,58.8418884277344,5.70711040496826,17.3205089569092
177,7.09650945663452,6.7580943107605,29.325756072998
178,14.8501024246216,4.91265487670898,11.6189498901367
178,7.03080081939697,5.19849681854248,13.416407585144
178,24.7063655853271,4.51085948944092,9.48683261871338
179,5.9466118812561,5.60211896896362,16.431676864624
179,14.2587270736694,4.79579067230225,10.9544515609741
180,35.9425048828125,4.11087369918823,7.74596691131592
180,14.2915811538696,4.79579067230225,10.9544515609741
180,24.2135524749756,5.60211896896362,16.431676864624
180,6.20944547653198,4.79579067230225,10.9544515609741
180,55.8521575927734,5.19849681854248,13.416407585144
181,24.4106769561768,4.11087369918823,7.74596691131592
181,6.20944547653198,4.11087369918823,7.74596691131592
181,14.4558525085449,3.43398714065552,5.47722578048706
182,7.88501024246216,5.30330467224121,14.1421356201172
182,14.0616016387939,5.19849681854248,13.416407585144
183,6.24229955673218,3.71357202529907,6.32455539703369
184,7.78644752502441,6.59441328048706,27.0185127258301
184,20.3696098327637,5.08140420913696,12.6491107940674
184,38.4065704345703,3.71357202529907,6.32455539703369
184,26.8747425079346,5.19849681854248,13.416407585144
185,55.8193016052246,4.26268005371094,8.36660003662109
185,5.9794659614563,5.48479700088501,15.4919338226318
185,21.0595474243164,5.19849681854248,13.416407585144
185,33.9712524414062,5.19849681854248,13.416407585144
186,14.751540184021,3.71357202529907,6.32455539703369
186,25.6591377258301,4.11087369918823,7.74596691131592
186,54.4722785949707,3.43398714065552,5.47722578048706
186,5.88090372085571,5.48479700088501,15.4919338226318
187,8.64065742492676,5.19849681854248,13.416407585144
188,6.34086227416992,4.79579067230225,10.9544515609741
188,14.4558525085449,3.43398714065552,5.47722578048706
188,36.0082130432129,4.11087369918823,7.74596691131592
188,61.7002067565918,5.19849681854248,13.416407585144
188,23.3921966552734,4.79579067230225,10.9544515609741
189,41.8891181945801,6.17586708068848,21.9089031219482
189,72.6078033447266,4.33073329925537,8.66025447845459
189,10.9733057022095,4.51085948944092,9.48683261871338
190,6.57084178924561,6.17586708068848,21.9089031219482
190,55.2936363220215,4.11087369918823,7.74596691131592
190,16.1971244812012,5.19849681854248,13.416407585144
190,37.6509246826172,4.11087369918823,7.74596691131592
191,6.80082130432129,5.01727962493896,12.2474489212036
191,14.0616016387939,4.11087369918823,7.74596691131592
193,36.8952789306641,4.11087369918823,7.74596691131592
193,24.2464065551758,4.94876003265381,11.8321599960327
